SeniorCitizen,PropertyValue,tenure,PhoneService,MonthlyCharges,TotalCharges
0,6049,58,Yes,71.1,4299.2
0,6050,19,Yes,61.55,1093.2
0,6051,11,Yes,45.9,521.9
0,6052,39,No,40.3,1630.4
1,6053,8,Yes,87.1,713.6
0,6054,26,Yes,49.5,1265.65
1,6055,53,Yes,73.8,4003.85
0,6056,70,Yes,19.2,1401.4
0,6057,1,No,45.3,45.3
0,6058,59,Yes,25,1510.5
0,6059,2,Yes,94.95,178.1
0,6060,7,No,35.3,264.8
0,6061,12,Yes,44.55,480.6
0,6062,59,Yes,76.75,4541.9
0,6063,61,Yes,81,4976.15
0,6064,72,Yes,105.55,7542.25
0,6065,13,Yes,18.8,251.25
0,6066,64,Yes,24.9,1595.5
0,6067,1,No,23.45,23.45
0,6068,10,Yes,64.9,685.55
0,6069,65,Yes,61.35,3874.1
0,6070,62,Yes,113.95,6891.4
0,6071,55,Yes,90.15,4916.95
0,6072,25,Yes,54.1,1373
0,6073,1,No,29.7,29.7
0,6074,1,Yes,49.8,49.8
0,6075,59,Yes,101.1,6039.9
1,6076,64,Yes,24.4,1548.65
0,6077,36,Yes,95,3440.25
0,6078,3,Yes,50.65,151.3
0,6079,61,Yes,69.9,4226.7
0,6080,26,No,39.95,1023.75
0,6081,1,Yes,55.4,55.4
1,6082,1,Yes,90.6,90.6
0,6083,68,Yes,103.25,7074.4
1,6084,2,Yes,86.85,156.35
0,6085,72,Yes,94.25,6849.75
0,6086,71,No,47.05,3263.6
0,6087,57,Yes,20.55,1252.85
0,6088,4,Yes,19.65,67.55
1,6089,1,Yes,70.2,70.2
0,6090,72,Yes,81,5750
0,6091,21,Yes,75.9,1549.75
0,6092,71,Yes,24.7,1810.55
1,6093,29,Yes,99.05,2952.85
1,6094,69,Yes,110.25,7467.55
0,6095,64,Yes,85,5484.4
0,6096,16,Yes,19.75,294.9
0,6097,4,Yes,23.9,97.5
0,6098,52,Yes,111.25,5916.45
0,6099,2,Yes,55.1,113.35
0,6100,1,Yes,19.95,19.95
0,6101,18,No,25.15,476.8
0,6102,2,Yes,54.15,101.65
0,6103,19,Yes,59.8,1130.85
0,6104,40,Yes,83.85,3532.25
1,6105,66,Yes,104.9,6891.45
0,6106,21,Yes,75.3,1570.7
0,6107,8,Yes,66.65,520.95
0,6108,72,Yes,109.5,7854.9
0,6109,48,Yes,73.85,3581.4
0,6110,69,Yes,19.3,1447.9
0,6111,72,Yes,118.2,8547.15
0,6112,14,Yes,51.45,727.85
0,6113,6,Yes,59.45,357.6
0,6114,8,Yes,19.5,159.35
0,6115,17,Yes,19.55,280.85
0,6116,65,Yes,93.55,6069.25
0,6117,57,Yes,59.3,3274.35
0,6118,13,Yes,102.25,1359
1,6119,19,Yes,95.9,1777.9
0,6120,56,Yes,109.8,6109.65
0,6121,14,Yes,78.1,1122.4
0,6122,52,No,39.9,2020.9
0,6123,58,Yes,64.9,3795.45
1,6124,47,Yes,95.05,4504.55
0,6125,67,No,53.4,3579.15
0,6126,2,No,24.9,49.7
1,6127,6,Yes,44.7,276.5
0,6128,71,Yes,114,8175.9
0,6129,46,Yes,20.25,890.35
0,6130,5,Yes,53.85,259.8
1,6131,67,Yes,83.85,5588.8
0,6132,3,Yes,20.2,50.6
0,6133,3,Yes,19.95,58
1,6134,52,Yes,104.2,5568.35
0,6135,42,Yes,50.25,2203.65
0,6136,50,Yes,20.35,938.95
1,6137,23,Yes,90,2024.1
0,6138,67,No,54.2,3623.95
0,6139,25,Yes,99.5,2369.05
1,6140,39,Yes,99.1,3877.95
0,6141,69,Yes,66.9,4577.9
0,6142,1,No,25.85,25.85
0,6143,32,Yes,91.05,2871.5
0,6144,9,Yes,71,672.55
0,6145,16,Yes,93.2,1573.7
0,6146,60,Yes,20.95,1270.55
0,6147,72,Yes,109.2,7711.45
0,6148,5,Yes,19.35,126.05
1,6149,26,Yes,85.8,2193.65
0,6150,3,Yes,19.85,64.55
0,6151,2,Yes,19.65,31.2
0,6152,2,Yes,20.5,38.25
0,6153,36,Yes,89.65,3348.1
0,6154,7,Yes,74.35,533.6
1,6155,60,No,49.45,2907.55
0,6156,19,Yes,89.1,1620.8
1,6157,45,Yes,75.15,3480.35
1,6158,4,Yes,70.65,293.85
0,6159,31,Yes,104.2,3243.45
0,6160,47,Yes,90.05,4137.2
0,6161,1,Yes,79.25,79.25
0,6162,1,Yes,44.9,44.9
0,6163,1,Yes,19.4,19.4
1,6164,59,Yes,88.75,5348.65
0,6165,10,Yes,70.1,659.65
1,6166,35,Yes,91,3180.5
0,6167,4,No,29.65,118.5
0,6168,32,Yes,90.8,3023.85
0,6169,43,Yes,77.85,3365.85
0,6170,4,Yes,54.3,195.3
1,6171,54,Yes,18.95,1031.1
1,6172,11,Yes,95.15,997.65
1,6173,66,Yes,102.4,6471.85
0,6174,61,Yes,99.9,6241.35
0,6175,72,Yes,88.7,6501.35
0,6176,44,No,54.3,2317.1
0,6177,41,Yes,55.7,2237.55
0,6178,50,Yes,103.95,5231.3
0,6179,47,Yes,110.85,5275.8
0,6180,8,Yes,20.15,165.5
0,6181,18,Yes,20.05,358.5
0,6182,72,Yes,91.95,6614.9
0,6183,1,Yes,80.5,80.5
1,6184,42,Yes,55.65,2421.75
1,6185,18,Yes,74.7,1294.6
0,6186,13,Yes,104.15,1299.1
0,6187,68,Yes,83.65,5733.4
0,6188,4,Yes,72.2,305.55
0,6189,69,Yes,110.05,7430.75
0,6190,17,Yes,51.5,900.5
0,6191,25,Yes,25.5,630.6
1,6192,43,Yes,89.55,3856.75
0,6193,59,Yes,19.5,1222.65
1,6194,5,Yes,80.7,374.8
0,6195,21,Yes,77.5,1625
0,6196,69,Yes,105.1,7234.8
0,6197,13,No,25.15,331.85
0,6198,42,Yes,95.25,3959.35
0,6199,52,Yes,95.65,5088.4
1,6200,46,Yes,85,3969.4
0,6201,61,Yes,80.8,4860.85
0,6202,29,No,24.85,788.05
0,6203,25,Yes,54.75,1266.35
0,6204,5,Yes,85.75,470.95
0,6205,15,No,50.75,688.2
0,6206,19,Yes,20.15,387.7
0,6207,44,Yes,20.05,845.25
1,6208,6,Yes,98.25,560.6
0,6209,58,Yes,71.6,4230.25
0,6210,62,Yes,81.45,4983.05
0,6211,70,No,58.4,4113.15
1,6212,1,No,25.7,25.7
0,6213,10,No,53.7,521
0,6214,26,Yes,19.6,471.85
0,6215,66,Yes,89.4,5976.9
0,6216,7,Yes,69,506.9
0,6217,51,Yes,84.2,4299.75
0,6218,72,Yes,106.1,7548.6
0,6219,65,Yes,25.75,1654.75
0,6220,2,Yes,46.05,80.35
0,6221,70,Yes,64.95,4551.5
0,6222,72,Yes,85.45,6227.5
0,6223,1,Yes,20.05,20.05
1,6224,1,Yes,76.4,76.4
0,6225,5,Yes,100.5,514
0,6226,3,Yes,20.7,57.5
0,6227,58,Yes,25.3,1474.35
1,6228,22,No,40.05,880.2
1,6229,33,Yes,100.6,3270.25
0,6230,1,Yes,69.95,69.95
1,6231,54,Yes,74,3919.15
0,6232,72,Yes,99.4,7285.7
0,6233,1,Yes,93.3,93.3
0,6234,3,Yes,49.15,169.05
0,6235,72,Yes,107.45,7658.3
0,6236,72,Yes,83.6,5959.3
1,6237,54,Yes,99.05,5295.7
0,6238,59,Yes,80.1,4693.2
0,6239,54,Yes,65.3,3512.9
0,6240,60,Yes,89.55,5231.2
0,6241,60,No,60.8,3603.45
0,6242,3,Yes,74.5,217.45
0,6243,69,Yes,99.15,6875.35
0,6244,1,Yes,19.25,19.25
0,6245,50,No,39.45,2021.35
0,6246,56,No,44.85,2564.95
0,6247,60,Yes,97.2,5611.75
1,6248,69,Yes,110.55,7610.1
0,6249,1,No,35.05,35.05
1,6250,1,Yes,73,73
0,6251,3,Yes,19.9,45.75
0,6252,60,Yes,76.95,4543.95
0,6253,13,No,35.4,450.4
0,6254,62,Yes,20.45,1297.35
0,6255,45,Yes,96.75,4442.75
0,6256,25,No,54.2,1423.15
0,6257,44,Yes,100.1,4378.35
0,6258,2,Yes,45.25,74.2
1,6259,33,Yes,83.85,2716.3
0,6260,1,Yes,70.1,70.1
0,6261,22,Yes,20.85,450.65
0,6262,35,No,33.45,1175.85
0,6263,29,Yes,20.2,558.8
1,6264,27,Yes,85.9,2220.1
0,6265,54,Yes,61,3283.05
1,6266,2,Yes,70.65,142.35
0,6267,57,Yes,86.9,4939.25
0,6268,62,Yes,69.4,4237.5
0,6269,15,Yes,20.35,335.95
0,6270,2,Yes,20.35,33.2
0,6271,70,Yes,104.3,7188.5
0,6272,21,Yes,44.95,926.25
0,6273,23,Yes,49.45,1119.35
0,6274,6,Yes,20.6,116.6
0,6275,4,Yes,19.55,68.8
0,6276,3,Yes,99,287.4
0,6277,23,Yes,93.5,2341.55
0,6278,26,No,54.55,1362.85
0,6279,8,Yes,20.05,163.6
0,6280,26,Yes,83.95,2254.2
0,6281,2,Yes,79.45,145.15
0,6282,67,Yes,116.2,7752.3
0,6283,71,Yes,93.7,6585.35
0,6284,59,Yes,79.85,4786.1
0,6285,39,Yes,100,3835.55
0,6286,21,Yes,19.6,397
0,6287,1,Yes,19.7,19.7
0,6288,48,Yes,20.2,1027.25
1,6289,31,No,50.4,1580.1
0,6290,64,Yes,113.35,7222.75
0,6291,46,Yes,80,3769.7
0,6292,52,Yes,80.95,4233.95
0,6293,67,Yes,24.9,1680.25
1,6294,67,Yes,54.9,3725.5
0,6295,5,Yes,75.55,413.65
0,6296,71,Yes,109.25,7707.7
0,6297,9,Yes,77.65,714.15
1,6298,26,Yes,95,2497.2
0,6299,71,Yes,116.3,8309.55
0,6300,32,Yes,19.9,601.55
0,6301,2,Yes,70.35,139.25
0,6302,71,Yes,25.6,1888.25
0,6303,60,No,44.45,2773.9
1,6304,55,Yes,100.15,5409.75
0,6305,54,Yes,105.4,5643.4
0,6306,2,Yes,95.85,197.7
0,6307,6,Yes,73.85,401.3
0,6308,48,Yes,70.1,3238.4
0,6309,63,Yes,25.25,1573.05
0,6310,1,Yes,79.15,79.15
0,6311,12,Yes,21.05,235.8
1,6312,54,No,24.95,1364.75
0,6313,30,Yes,64.5,1985.15
0,6314,30,Yes,19.65,655.85
0,6315,4,Yes,79,303.15
0,6316,40,Yes,105.95,4335.2
0,6317,9,Yes,75.85,647.5
0,6318,17,Yes,91.85,1574.45
0,6319,62,No,43.6,2748.7
0,6320,28,Yes,91.25,2483.65
0,6321,70,Yes,89.75,6367.2
0,6322,46,Yes,104.4,4904.2
0,6323,23,Yes,90.15,2044.95
0,6324,47,No,40.3,1794.8
0,6325,68,Yes,105.25,7173.15
1,6326,60,Yes,106,6441.4
0,6327,67,Yes,104,7039.05
0,6328,14,Yes,69.65,921.4
0,6329,57,Yes,74.3,4018.35
0,6330,55,Yes,100.9,5448.6
0,6331,1,Yes,20.25,20.25
0,6332,1,Yes,49.9,49.9
0,6333,23,Yes,96.9,2085.45
0,6334,13,Yes,100.35,1358.85
0,6335,47,Yes,104.1,5135.15
0,6336,38,Yes,20.1,730.1
1,6337,38,Yes,74.95,2869.85
1,6338,2,Yes,56.55,118.25
1,6339,1,Yes,49.25,49.25
0,6340,15,Yes,68.6,1108.6
0,6341,26,Yes,69.05,1815.65
0,6342,35,Yes,19.7,730.4
0,6343,3,Yes,20.05,75.45
0,6344,50,Yes,103.7,5071.05
0,6345,42,Yes,94.4,4014.6
0,6346,10,Yes,54.95,568.85
0,6347,61,Yes,93.7,5860.7
0,6348,68,Yes,110.25,7279.35
0,6349,10,Yes,98.9,1064.95
0,6350,65,Yes,89.75,5769.6
0,6351,72,Yes,80.45,5886.85
0,6352,55,Yes,79.4,4238.45
0,6353,1,Yes,20.3,20.3
0,6354,7,Yes,62.8,418.3
0,6355,2,Yes,74.9,136.05
0,6356,9,Yes,74.85,708.2
0,6357,27,Yes,25.85,788.55
1,6358,7,Yes,101.95,700.85
0,6359,64,Yes,68.3,4378.8
0,6360,70,No,48.4,3442.8
1,6361,2,Yes,94,181.7
1,6362,67,Yes,105.05,7171.7
0,6363,45,Yes,89.3,4016.85
0,6364,24,Yes,25.15,553
0,6365,4,Yes,19.5,96.85
0,6366,44,Yes,92.95,4122.9
0,6367,72,Yes,20.7,1482.3
0,6368,1,Yes,74.3,74.3
0,6369,66,Yes,19.35,1240.8
0,6370,1,No,44.65,44.65
0,6371,13,Yes,84.05,1095.3
0,6372,10,Yes,80.7,788.8
1,6373,65,Yes,104.35,6578.55
0,6374,1,Yes,19.55,19.55
0,6375,38,Yes,74.05,2802.3
0,6376,23,No,40.1,857.75
0,6377,10,Yes,20.1,184.4
0,6378,4,Yes,101.7,364.55
0,6379,72,Yes,83.55,6093.3
0,6380,35,Yes,56.85,1861.1
0,6381,1,Yes,20.4,20.4
0,6382,58,Yes,19.55,1079.65
0,6383,70,Yes,106.15,7475.1
0,6384,38,Yes,78.95,2862.55
0,6385,60,No,49.75,3069.45
0,6386,26,Yes,92.4,2349.8
0,6387,8,Yes,58.2,469.25
0,6388,41,Yes,102.6,4213.35
1,6389,36,Yes,91.95,3301.05
1,6390,54,Yes,65.25,3529.95
0,6391,71,Yes,106,7723.7
0,6392,55,Yes,73.1,4144.9
0,6393,72,Yes,59.75,4265
0,6394,3,Yes,55.1,154.65
0,6395,54,Yes,59.8,3246.45
0,6396,72,Yes,116.6,8337.45
0,6397,52,Yes,109.3,5731.4
1,6398,60,Yes,101.4,6176.6
0,6399,39,No,50.65,1905.4
0,6400,15,Yes,56.15,931.9
0,6401,69,Yes,106.5,7348.8
0,6402,43,Yes,19.2,776.25
1,6403,63,Yes,83,5243.05
1,6404,2,Yes,70.1,141.65
0,6405,72,Yes,108.3,7679.65
0,6406,32,Yes,91.05,2954.5
0,6407,40,Yes,25.25,1006.9
0,6408,58,No,45.35,2540.1
0,6409,67,No,43.9,3097.2
1,6410,51,Yes,77.5,3807.35
0,6411,31,Yes,79.3,2484
1,6412,69,Yes,84.9,5785.65
0,6413,32,Yes,79.25,2619.15
0,6414,21,Yes,71.05,1524.85
0,6415,52,Yes,53.75,2790.65
0,6416,72,Yes,24.25,1784.5
0,6417,72,No,54.2,3937.45
0,6418,52,No,44.25,2276.1
0,6419,41,Yes,50.05,2029.05
0,6420,41,Yes,20.15,802.35
0,6421,6,Yes,69.25,418.4
0,6422,67,Yes,69.35,4653.25
0,6423,16,Yes,19.35,275.9
0,6424,17,Yes,19.15,343.45
0,6425,35,Yes,61,2130.45
0,6426,58,Yes,20.5,1191.4
0,6427,1,Yes,50.5,50.5
0,6428,52,No,50.2,2554
0,6429,70,Yes,79.6,5589.45
0,6430,19,Yes,24.9,467.7
1,6431,1,Yes,74.4,74.4
0,6432,35,Yes,106.9,3756.45
0,6433,32,Yes,101.35,3334.9
0,6434,17,Yes,55.35,920.5
0,6435,67,Yes,50.55,3431.75
0,6436,9,Yes,19.5,150.35
0,6437,31,Yes,79.45,2587.7
0,6438,4,Yes,90.65,367.95
1,6439,58,Yes,89.85,5125.75
0,6440,60,Yes,79,4801.1
0,6441,58,Yes,104.65,6219.6
0,6442,1,Yes,19.55,19.55
0,6443,27,Yes,19.9,550.1
1,6444,66,Yes,116.25,7862.25
0,6445,15,Yes,87.75,1242.2
1,6446,47,Yes,100.05,4871.05
0,6447,41,Yes,81.3,3190.65
0,6448,59,No,44.3,2666.75
0,6449,50,Yes,70.35,3533.6
0,6450,17,No,44.45,792.15
0,6451,6,Yes,49.15,295.65
1,6452,51,No,29.45,1459.35
0,6453,44,Yes,100.55,4398.15
0,6454,49,Yes,85.3,4297.95
0,6455,2,Yes,95.65,167.3
0,6456,59,Yes,69.1,4096.9
1,6457,50,Yes,70.35,3454.6
0,6458,59,Yes,20.6,1286
0,6459,18,Yes,74.15,1387
0,6460,10,Yes,75.05,786.3
0,6461,14,Yes,44.6,641.25
0,6462,35,Yes,21.45,705.45
0,6463,8,Yes,43.45,345.5
0,6464,18,Yes,20.05,345.9
0,6465,60,Yes,94.15,5811.8
0,6466,1,Yes,94.4,94.4
0,6467,6,Yes,19.55,124.45
0,6468,19,Yes,75.9,1375.6
0,6469,53,Yes,64.15,3491.55
1,6470,72,Yes,109.55,7920.7
0,6471,60,Yes,110.8,6640.7
0,6472,1,Yes,55,55
0,6473,13,Yes,53.45,718.1
0,6474,5,Yes,69.95,320.4
0,6475,1,Yes,101.45,101.45
0,6476,13,Yes,97,1334.45
0,6477,37,Yes,90.6,3358.65
0,6478,64,Yes,73.55,4764
0,6479,5,Yes,67.95,350.3
0,6480,61,Yes,94.35,5703
0,6481,1,Yes,69.5,69.5
0,6482,1,Yes,18.85,18.85
0,6483,26,Yes,19.4,525.55
0,6484,1,Yes,69.2,69.2
0,6485,24,Yes,19.75,483.15
0,6486,17,No,54.6,934.8
0,6487,26,No,29.8,786.5
0,6488,1,Yes,69.65,69.65
1,6489,40,Yes,101.85,4086.3
0,6490,52,Yes,103.05,5364.8
0,6491,1,Yes,82.3,82.3
0,6492,1,Yes,20.3,20.3
0,6493,21,No,35.1,770.4
0,6494,67,Yes,105.7,6816.95
0,6495,44,Yes,56.25,2419.55
0,6496,70,No,60.35,4138.7
0,6497,3,Yes,79.25,267.6
0,6498,56,Yes,59.8,3457.45
0,6499,13,Yes,84.6,1115.2
0,6500,58,Yes,93.4,5435.6
0,6501,42,Yes,94.2,4186.3
1,6502,1,No,25.05,25.05
0,6503,46,Yes,99.65,4630.2
0,6504,63,Yes,50.65,3221.25
0,6505,11,Yes,60.9,688.5
0,6506,15,Yes,59.65,867.1
0,6507,72,No,64.7,4746.05
0,6508,29,No,25.1,712.85
0,6509,1,Yes,48.95,48.95
0,6510,6,Yes,54.85,355.1
0,6511,1,Yes,45.3,45.3
0,6512,63,Yes,91.35,5764.7
0,6513,2,Yes,85.85,167.3
0,6514,18,Yes,25.1,428.45
0,6515,43,No,34,1505.35
0,6516,15,No,45.9,693.45
0,6517,10,Yes,95.2,930.4
0,6518,55,Yes,20.5,1177.95
0,6519,49,Yes,100.6,5069.65
0,6520,6,Yes,55.3,324.25
0,6521,70,Yes,20.35,1458.1
1,6522,2,Yes,74.85,156.4
1,6523,63,No,36.1,2298.9
0,6524,25,Yes,65.8,1679.65
1,6525,18,Yes,20.35,369.6
1,6526,28,Yes,105.8,2998
1,6527,53,Yes,96.75,5206.55
0,6528,35,Yes,102.35,3626.1
0,6529,1,No,24.4,24.4
0,6530,70,Yes,115.65,7968.85
0,6531,2,Yes,79.85,152.45
0,6532,26,Yes,73.05,1959.5
0,6533,34,Yes,64.35,2053.05
0,6534,19,Yes,20.5,398.55
0,6535,15,Yes,76,1130.85
0,6536,62,Yes,54.75,3425.35
1,6537,42,Yes,104.75,4323.45
0,6538,9,Yes,74.65,703.55
0,6539,24,Yes,51.15,1275.7
1,6540,68,No,41.95,2965.75
0,6541,31,Yes,54.35,1647
0,6542,1,Yes,56.25,56.25
0,6543,21,Yes,106.1,2249.95
0,6544,63,Yes,96,6109.75
1,6545,2,Yes,79.75,159.4
0,6546,61,No,61.45,3751.15
0,6547,1,Yes,68.65,68.65
0,6548,18,Yes,19.65,411.25
0,6549,6,Yes,19,105.5
0,6550,33,Yes,100,3320.6
0,6551,16,Yes,20.25,327.45
0,6552,56,Yes,98.7,5669.5
0,6553,23,Yes,19.8,465.45
0,6554,9,Yes,73.8,704.3
1,6555,14,Yes,100.2,1369.8
0,6556,15,Yes,74.9,1107.25
0,6557,5,Yes,20.05,95.55
0,6558,61,Yes,106.2,6375.2
0,6559,70,Yes,116.55,8152.3
0,6560,15,Yes,99.7,1566.75
0,6561,8,Yes,19.7,130.25
0,6562,8,Yes,19.5,162.15
0,6563,4,No,29.15,110.05
0,6564,34,Yes,55,1885.15
0,6565,68,Yes,90.8,6302.85
0,6566,45,No,51,2264.5
1,6567,9,Yes,90.1,816.8
0,6568,22,Yes,59.05,1253.5
0,6569,2,Yes,20.3,41.2
0,6570,70,Yes,72.95,5265.55
0,6571,10,Yes,73.55,693.3
0,6572,72,Yes,84.3,5997.1
0,6573,49,Yes,78,3824.2
1,6574,54,Yes,72.1,3886.05
0,6575,71,Yes,106.75,7283.25
0,6576,22,Yes,19.25,412.55
0,6577,50,Yes,20.55,1070.25
0,6578,43,Yes,20,817.95
0,6579,45,Yes,24.65,1171.3
1,6580,64,Yes,103.5,6548.65
0,6581,23,Yes,23.85,625.65
0,6582,68,Yes,25.8,1911.5
0,6583,1,Yes,70.85,70.85
0,6584,2,Yes,69.8,134.7
0,6585,26,Yes,59.45,1507
0,6586,55,No,54.55,2978.3
0,6587,14,Yes,20.05,299.3
0,6588,71,Yes,82.55,5832.65
0,6589,64,Yes,81.25,5567.55
0,6590,7,Yes,70.75,450.8
0,6591,57,Yes,74.3,4166.35
0,6592,13,Yes,94.1,1215.6
0,6593,3,No,29.7,91.7
1,6594,72,Yes,109.7,7898.45
0,6595,40,Yes,96.35,3915.4
0,6596,14,Yes,66.6,979.5
0,6597,2,Yes,44.5,90.05
1,6598,66,Yes,110.9,7432.05
0,6599,38,Yes,105,4026.4
0,6600,1,No,25.3,25.3
0,6601,22,Yes,55.15,1193.05
0,6602,1,Yes,20.1,20.1
0,6603,5,Yes,80.1,398.55
0,6604,29,Yes,69.05,1958.45
0,6605,1,Yes,69.9,69.9
0,6606,3,Yes,20.4,63.15
0,6607,71,Yes,19.7,1301.1
0,6608,9,Yes,50.1,484.05
0,6609,43,Yes,101.4,4528
0,6610,48,Yes,83.45,3887.85
0,6611,26,Yes,86.65,2208.75
0,6612,9,Yes,20.15,238.15
0,6613,1,Yes,80.8,80.8
0,6614,46,Yes,19.4,958.15
0,6615,2,Yes,62.05,118.3
1,6616,1,Yes,76.45,76.45
0,6617,64,No,60.05,3845.45
1,6618,12,Yes,91.3,1094.5
1,6619,6,Yes,95.75,573.75
0,6620,59,Yes,20.35,1267
0,6621,7,Yes,94.05,633.45
1,6622,72,Yes,84.1,6129.65
1,6623,16,Yes,78.75,1218.25
0,6624,25,Yes,55.55,1405.3
0,6625,34,Yes,62.65,2274.9
0,6626,1,Yes,74.5,74.5
0,6627,10,Yes,102.1,1068.85
0,6628,24,Yes,20.1,533.9
0,6629,10,Yes,70.3,676.15
0,6630,69,Yes,53.65,3804.4
0,6631,57,Yes,20.75,1118.8
0,6632,50,Yes,103.4,5236.4
0,6633,28,No,50.8,1386.8
0,6634,16,Yes,50.15,762.25
0,6635,25,Yes,79,1902
1,6636,3,Yes,74.6,239.05
0,6637,61,Yes,96.5,5673.7
0,6638,2,Yes,20.1,39.8
0,6639,51,Yes,19.4,997.75
0,6640,71,Yes,77.55,5574.35
0,6641,20,Yes,20.05,406.05
0,6642,6,Yes,19.85,138.85
0,6643,6,Yes,20.2,123.65
0,6644,29,Yes,67.45,1801.1
0,6645,36,Yes,18.55,689
0,6646,28,No,29.75,790.7
0,6647,7,Yes,86.5,582.5
0,6648,63,Yes,24.2,1618.2
0,6649,48,Yes,23.55,1173.35
0,6650,49,Yes,20.45,900.9
1,6651,27,Yes,81.45,2122.05
0,6652,72,Yes,92.3,6719.9
0,6653,1,Yes,69.15,69.15
0,6654,72,No,53.65,3784
0,6655,47,No,39.65,1798.65
0,6656,1,Yes,54.65,54.65
0,6657,36,Yes,104.8,3886.45
0,6658,43,No,29.3,1224.05
1,6659,27,Yes,83.85,2310.2
0,6660,9,Yes,79.55,723.4
0,6661,38,Yes,103.65,3988.5
1,6662,35,Yes,99.05,3554.6
0,6663,59,Yes,100.05,6034.85
0,6664,27,Yes,20.35,531.6
1,6665,2,Yes,43.95,85.1
0,6666,7,Yes,23.5,173
0,6667,36,Yes,70.7,2511.95
0,6668,41,Yes,94.3,3893.6
0,6669,13,No,29.15,357.15
0,6670,19,Yes,20.85,467.5
0,6671,60,No,37.7,2288.7
0,6672,48,Yes,95.5,4627.85
1,6673,3,Yes,91.05,289.1
0,6674,69,Yes,92.45,6460.55
0,6675,43,No,44.15,1931.3
0,6676,11,No,36.05,402.6
0,6677,45,Yes,50.25,2221.55
0,6678,72,Yes,109.75,7758.9
1,6679,2,Yes,79.2,172.85
0,6680,12,Yes,20.3,224.5
0,6681,67,Yes,112.35,7388.45
0,6682,37,Yes,94.3,3460.95
0,6683,39,No,41.15,1700.9
0,6684,41,Yes,74.65,3090.65
0,6685,25,No,48.25,1293.8
0,6686,8,Yes,76.15,645.8
0,6687,71,Yes,71.1,5224.95
0,6688,5,Yes,96.55,500.1
0,6689,30,Yes,79.3,2427.1
0,6690,40,Yes,89.6,3488.15
0,6691,54,Yes,20.5,1035.7
0,6692,72,Yes,106.3,7565.35
0,6693,28,Yes,100.35,2799
0,6694,18,Yes,85.6,1601.5
0,6695,2,No,45.25,85.5
0,6696,59,Yes,106.15,6256.2
0,6697,22,Yes,51.1,1232.9
0,6698,1,Yes,19.9,19.9
1,6699,72,Yes,25.7,1937.4
1,6700,14,Yes,74.3,1096.25
0,6701,50,Yes,99.4,5059.75
0,6702,48,Yes,69.7,3023.65
0,6703,49,Yes,98.35,4889.2
0,6704,28,Yes,85.45,2289.9
1,6705,68,Yes,95.9,6503.2
0,6706,13,Yes,100.75,1313.25
0,6707,11,Yes,89.2,990.3
0,6708,3,Yes,74.1,228
1,6709,57,Yes,100.6,5746.15
0,6710,3,Yes,75,209.1
0,6711,72,Yes,25.75,1864.2
0,6712,70,Yes,84.1,5979.7
0,6713,49,Yes,79.3,3902.45
1,6714,67,Yes,107.05,7142.5
0,6715,46,Yes,20.05,902
1,6716,64,Yes,70.2,4481
0,6717,37,Yes,19.5,805.2
1,6718,2,Yes,70.75,154.85
1,6719,13,No,45.3,528.45
0,6720,72,Yes,115.15,8349.7
0,6721,68,Yes,72.95,4953.25
0,6722,15,Yes,19.65,332.65
0,6723,24,Yes,19.55,470.2
0,6724,24,Yes,89.55,2259.35
0,6725,27,Yes,50.35,1411.35
0,6726,12,Yes,50.25,593.75
0,6727,71,Yes,87.25,6328.7
0,6728,67,Yes,20.8,1411.9
0,6729,63,Yes,109.25,6841.4
0,6730,1,Yes,20.35,20.35
0,6731,4,Yes,55.9,238.5
1,6732,40,Yes,79.2,3233.85
0,6733,12,Yes,96,1062.1
0,6734,52,Yes,79.2,4016.3
0,6735,10,Yes,24,226.55
0,6736,68,Yes,101.35,7110.75
0,6737,54,Yes,100.1,5440.9
0,6738,4,Yes,56.5,235.1
0,6739,52,No,35.45,1958.95
1,6740,1,Yes,85,85
0,6741,70,Yes,79.4,5528.9
0,6742,43,No,35.2,1463.7
0,6743,52,Yes,19.65,1025.05
0,6744,12,No,49.85,552.1
0,6745,56,Yes,68.75,3815.4
0,6746,42,Yes,79.9,3313.4
1,6747,22,Yes,89.75,1938.9
0,6748,51,No,59.3,3014.65
0,6749,27,Yes,19.4,460.25
1,6750,51,Yes,93.65,4839.15
0,6751,4,Yes,49.4,184.4
0,6752,1,Yes,19.9,19.9
0,6753,35,Yes,55,2010.55
1,6754,71,Yes,72.9,5139.65
0,6755,1,Yes,69.2,69.2
0,6756,69,Yes,25.6,1673.4
0,6757,14,Yes,19.75,309.35
0,6758,57,Yes,55.7,3171.6
0,6759,72,Yes,117.5,8670.1
0,6760,48,Yes,19.85,916
0,6761,4,Yes,78.9,299.75
0,6762,31,Yes,20.65,702.05
0,6763,38,Yes,62.3,2354.8
1,6764,37,Yes,92.5,3473.4
0,6765,1,Yes,19.65,19.65
1,6766,57,Yes,79.75,4438.2
1,6767,62,Yes,79.95,4819.75
0,6768,3,No,29.9,92.25
0,6769,72,Yes,19.75,1567
0,6770,29,No,45,1242.45
0,6771,13,Yes,44.8,559.2
0,6772,3,Yes,69.65,220.1
0,6773,11,Yes,51.1,531.15
0,6774,21,No,53.15,1183.2
0,6775,19,Yes,24.7,465.85
0,6776,61,Yes,111.6,6876.05
0,6777,11,Yes,48.55,501
